Id	NEAR_X	NEAR_Y
146	53.9296	65.3736
147	72.9931	85.8219
148	20.1151	75.9586
149	31.1716	9.3501
150	99.5149	37.9264
151	64.9878	55.2701
152	43.81	5.6115
153	51.7576	0.945
154	12.1004	17.1384
155	22.4697	49.9858
156	33.8086	43.391
157	58.8309	78.4376
158	23.0115	56.5857
159	22.0217	85.796
160	7.0993	9.5362
161	63.1103	52.8159
162	22.8942	4.2552
163	90.542	21.1417
164	85.9635	86.8117
165	7.0857	88.7554
166	23.8005	47.55
167	66.8978	4.6562
168	21.4237	7.4348
169	13.2312	92.5585
170	93.5514	89.9312
171	57.1043	56.351
172	47.2671	3.2902
173	78.4619	92.8766
174	80.7497	31.4485
175	19.041	96.1469
176	9.6931	58.7036
177	43.1051	75.2254
178	42.3579	71.2711
179	46.7025	39.8296
180	72.9076	7.6937
181	67.3365	16.245
182	98.4165	24.0472
183	9.8418	83.4651
184	40.2621	38.9157
185	33.9303	89.6526
186	86.1673	33.173
187	24.8656	75.5609
188	19.0209	13.9951
189	44.8614	98.8478
190	42.1882	72.4164
191	27.8545	50.0793
192	24.9806	97.4323
193	92.3266	5.3696
194	44.3131	43.7088
195	86.1349	83.8675
196	55.0325	34.0593
197	5.0588	76.9006
198	99.9282	95.4858
199	83.6028	39.6703
200	96.8996	77.3555
201	92.6367	2.9626
202	84.8696	27.3327
203	16.6311	99.2586
204	48.5641	49.0603
205	21.3747	35.5811
206	40.104	94.1143
207	5.8635	43.1848
208	37.8973	67.9695
209	98.5309	66.0672
210	26.5203	8.5694
211	78.4071	61.8616
212	45.5008	79.8055
213	42.3007	71.3109
214	95.7318	8.2038
215	99.5423	15.4221
216	55.5768	71.1677
217	71.8408	63.3901
218	15.4797	73.9655
219	29.6708	31.6678
220	96.8709	10.6551
221	57.918	0.5195
222	54.2195	30.8267
223	74.7976	35.9917
224	5.7165	26.9766
225	58.4178	13.2507
226	50.285	18.7392
227	85.272	44.8844
228	15.7433	55.474
229	96.0779	40.8044
230	8.0111	2.6262
231	18.5825	35.3914
232	59.5035	9.3064
233	67.5213	59.8044
234	23.5204	32.443
235	11.9887	38.5238
236	89.0287	29.1847
237	24.6215	38.78
238	59.4519	8.47
239	61.9382	90.1136
240	41.9225	90.5208
241	58.3672	97.8173
242	52.2783	57.196
243	93.4706	16.9583
244	20.4259	38.0732
245	71.6192	13.884
246	23.8686	30.1131
247	39.5786	49.3124
248	67.169	6.3267
249	29.9997	43.4676
250	31.6177	42.1102
251	75.1864	48.4231
252	7.2543	7.6921
253	45.8286	25.17
254	99.8454	24.659
255	99.6096	62.5034
256	7.3261	59.3806
257	21.3154	19.5548
258	26.52	10.6972
259	93.3259	30.4658
260	88.0864	94.8823
261	87.927	33.2217
262	36.9527	62.0192
263	15.7747	80.4076
264	83.3745	32.9542
265	70.354	33.4736
266	61.1678	81.5475
267	98.7233	85.9508
268	65.3976	97.4225
269	0.7823	13.6124
270	81.7104	32.0665
271	29.9379	94.7279
272	66.3389	20.0851
273	93.893	31.4183
274	13.4291	96.4575
275	11.5429	96.8725
276	10.7036	29.1448
277	55.3224	69.4958
278	27.2348	49.1007
279	60.483	57.5879
280	71.7612	24.2424
281	20.3597	37.6055
282	63.4238	81.6495
283	26.3984	39.2935
284	48.8532	11.3888
285	90.5336	56.3851
286	84.6104	59.2227
287	9.2298	54.5629
288	42.3576	68.1713
289	27.668	55.0099
290	0.3546	95.3005
291	77.1119	46.1622
292	63.7113	70.8367
293	26.1955	43.8455
294	74.1231	29.1331
295	55.168	69.2835
296	42.7687	81.8966
297	0.967	79.5657
298	7.5244	40.9142
299	88.3106	49.9303
300	90.3929	63.3336
301	54.559	24.2021
302	83.4595	65.8663
303	58.251	71.5236
304	14.8094	78.9077
305	12.7446	7.3965
306	30.8258	99.0701
307	89.8981	47.9235
308	79.6122	40.0805
309	86.0703	50.6613
310	89.8925	92.0392
311	21.0077	69.1709
312	24.953	54.3645
313	10.2794	79.0721
314	78.0116	35.9529
315	88.4135	89.5502
316	40.6377	53.6906
317	62.0662	63.818
318	15.4553	8.4982
319	92.9881	76.8954
320	86.4606	65.7602
321	97.6206	35.5009
322	81.0772	64.7
323	88.1416	4.4297
324	2.4786	98.3608
325	73.6564	67.7472
326	33.2185	39.9618
327	93.0816	75.2683
328	80.2235	96.5717
329	86.4064	43.0456
330	81.0749	1.0548
331	26.6806	25.8738
332	78.7375	51.0676
333	10.8096	51.8798
334	87.2167	58.0518
335	85.8593	57.5235
336	22.2434	44.5779
337	81.6587	39.1134
338	46.0303	77.2342
339	30.5191	58.859
340	79.5345	50.0466
341	22.7595	34.4967
342	2.3664	2.4563
343	19.313	10.4549
344	32.8262	41.5975
345	86.4353	96.1728
346	96.6889	11.6069
347	27.9125	94.0676
348	64.1482	14.1675
349	39.9678	31.189
350	98.115	45.5333
351	53.6216	20.6867
352	93.9237	48.2926
353	11.5342	47.6163
354	97.0401	43.8166
355	17.8568	69.6763
356	96.2534	31.8909
357	26.5466	30.0264
358	10.8403	81.0186
359	43.4564	11.5085
360	72.8545	84.918
361	31.3677	64.797
362	60.6209	67.7139
363	51.1423	16.4354
364	38.5195	98.39
365	57.6588	24.3913
366	25.4723	17.4453
367	70.8785	16.0136
368	0.1691	55.9849
369	92.5575	95.8463
370	53.8452	23.1856
371	71.943	40.5047
372	74.195	18.4452
373	67.0629	64.0479
374	36.4221	43.2134
375	6.9974	2.9192
376	66.4238	61.4107
377	33.02	19.7324
378	31.3916	59.2203
379	84.8015	38.8836
380	71.9754	70.4736
381	30.0322	20.5784
382	30.9285	75.2325
383	40.8393	80.873
384	40.24	6.2564
385	29.5655	10.1752
386	12.7288	87.1979
387	42.0446	18.696
388	94.0364	32.5985
389	67.7318	45.755
390	90.2806	26.2353
391	61.5515	86.2637
392	30.095	52.7715
393	54.7937	63.9109
394	0.0406	59.6971
395	28.6914	61.1308
396	42.9888	58.7005
397	57.9985	34.7925
398	65.4706	84.5518
399	46.4988	61.7363
400	44.216	81.3738
401	21.3701	70.5988
402	47.3186	29.7445
403	90.1181	61.4485
404	79.6025	8.4752
405	16.9691	13.3948
406	8.4796	11.7862
407	51.5452	30.538
408	63.2941	18.3045
409	33.5188	69.3437
410	81.8423	51.0825
411	75.1138	41.8239
412	67.2796	13.7867
413	22.4641	38.371
414	19.913	18.5754
415	2.4425	63.5502
416	24.4843	69.3433
417	47.5136	64.526
418	84.9738	99.99
419	7.2828	55.4913
420	41.4441	48.9642
421	62.9765	14.0297
422	19.4435	31.458
423	69.6354	45.1001
424	49.4377	5.3611
425	24.3984	35.9039
426	65.6058	0.9583
427	0.5545	13.6535
428	75.0964	81.5216
429	77.0046	96.3829
430	10.6587	50.5438
431	42.5146	49.497
432	17.5887	68.4697
433	95.7966	41.563
434	51.7958	83.9892
435	5.0218	48.87
436	24.9198	8.2671
437	84.8336	3.0861
438	45.6462	76.1057
439	80.1417	29.209
440	66.7578	27.4853
441	98.7892	53.7609
442	59.5452	16.8209
443	95.004	45.7321
444	89.1426	74.2518
445	61.2652	76.592
446	71.9274	54.9726
447	50.4778	11.3211
448	83.0569	11.4207
449	54.7872	77.5113
450	89.7208	82.3283
451	74.3655	36.6862
452	47.4674	82.2611
453	25.9192	4.1611
454	24.724	71.898
455	63.7661	54.6353
456	76.5814	98.9776
457	52.13	10.2416
458	62.6748	83.0071
459	27.4597	75.1345
460	7.7483	29.7709
461	28.5728	99.9313
462	27.1715	44.9732
463	31.971	34.8577
464	54.0152	81.6729
465	13.8374	43.907
466	23.1261	99.3958
467	69.395	77.5632
468	70.6419	23.6946
469	6.4229	81.0703
470	40.7599	58.7924
471	54.2611	35.0631
472	41.5774	71.0754
473	20.6834	63.2771
474	42.0144	16.5982
475	90.4838	13.9235
476	58.4079	20.662
477	69.5523	20.6943
478	85.6732	5.9358
479	76.5595	35.0815
480	38.0381	28.1085
481	0.5896	53.8769
482	35.1759	32.3654
483	75.3475	70.4054
484	85.3448	28.9333
485	95.343	26.7343
486	41.9021	85.8017
487	74.7516	98.5488
488	54.6132	67.9299
489	60.3253	9.5225
490	22.0539	96.2772
491	21.9422	78.5691
492	43.5836	91.8769
493	2.9025	99.2486
494	33.613	86.7048
495	67.9142	12.6888
496	40.4317	86.6079
497	16.5045	24.9677
498	46.739	71.1395
499	12.7628	82.8482
500	62.2257	76.1474
501	2.6966	67.6235
502	39.402	48.9459
503	56.4392	57.7426
504	2.7102	26.8717
505	64.275	41.4225
506	13.5699	45.1992
507	46.1698	63.3628
508	5.0285	88.0125
509	37.9104	9.3095
510	21.166	51.5613
511	32.6846	27.8226
512	76.123	93.6336
513	37.9126	36.9071
514	75.201	95.0254
515	83.1924	32.7289
516	25.2272	0.2473
517	8.1906	77.4135
518	1.9383	73.2724
519	53.9419	73.0932
520	99.9908	45.8449
521	34.996	66.4144
522	65.0144	35.8223
523	78.1233	6.3331
524	65.1755	53.4424
525	75.4233	21.783
526	94.9612	42.9643
527	19.9361	21.1851
528	2.038	26.8537
529	15.2382	82.8344
530	12.6221	33.7755
531	66.9459	57.7934
532	56.397	56.6142
533	21.7965	48.5338
534	69.9465	34.374
535	76.6898	68.2552
536	16.7789	4.8409
537	60.7247	9.9575
538	74.7926	78.389
539	11.4533	45.9582
540	81.9301	12.4237
541	96.4721	85.7652
542	10.8099	44.1286
543	2.5678	0.0676
544	31.1957	95.8032
545	67.7347	20.2318
546	95.8173	68.8592
547	39.6654	13.1913
548	71.5015	64.9997
549	7.5996	15.8977
550	69.0614	93.2726
551	62.7242	27.4019
552	10.1901	65.4588
553	77.2481	25.0389
554	85.0293	37.1844
555	60.0412	90.38
556	12.1055	16.5525
557	98.3844	39.6342
558	78.2635	30.5509
559	34.7204	69.9441
560	42.8378	23.4144
561	37.0571	65.5485
562	50.5961	70.3698
563	34.1231	0.1086
564	84.9576	47.6807
565	82.2331	13.27
566	10.5539	22.6191
567	96.0788	67.9983
568	63.5585	0.9287
569	82.8707	69.5597
570	70.7309	81.7109
571	43.5487	98.8155
572	73.3795	42.2314
573	96.5474	13.2175
574	27.0082	7.0828
575	80.8199	38.307
576	53.8173	73.0763
577	48.3498	10.2427
578	43.5574	31.3351
579	73.1026	88.0989
580	26.8396	13.7129
581	85.1713	77.346
582	83.0731	75.3158
583	8.6663	13.3146
584	88.1631	99.294
585	24.3863	14.2853
586	46.4708	53.0508
587	61.0332	0.8475
588	37.8989	65.002
589	2.87	44.0099
590	85.0953	72.2432
591	18.184	62.808
592	21.212	15.1374
593	79.7832	41.171
594	34.0339	68.6566
595	88.032	85.9963
596	70.1184	8.6688
597	27.6269	10.0465
598	1.0151	75.2446
599	94.8063	58.9574
600	8.5613	38.4032
601	72.0075	96.3249
602	48.8578	31.4504
603	75.8165	13.983
604	69.0609	27.6968
605	64.5903	8.4249
606	49.0821	55.3397
607	79.2933	60.0008
608	9.3053	60.7593
609	22.1596	77.897
610	69.1787	69.0476
611	30.6206	84.7892
612	58.1556	65.8405
613	47.326	30.1649
614	53.0922	51.7749
615	42.5504	50.9523
616	74.5935	74.7844
617	33.0791	29.5542
618	70.2855	5.4569
619	27.0916	89.7913
620	25.1404	95.4672
621	12.0656	49.4888
622	19.2584	11.2744
623	11.9555	49.9583
624	53.5864	59.393
625	76.219	52.8287
626	18.515	97.7697
627	21.6385	98.6883
628	48.4199	93.3924
629	72.4585	13.1983
630	97.6607	86.0814
631	52.4637	56.838
632	28.2999	36.5412
633	10.0526	68.2942
634	19.4118	76.2726
635	22.7483	95.4453
636	17.9442	77.0367
637	1.4148	1.6689
638	53.4135	6.7533
639	27.4311	26.2185
640	97.4295	3.9827
641	55.3359	6.0469
642	69.7417	78.929
643	12.6279	50.6611
644	86.8461	62.8571
645	49.0879	50.1049
646	87.272	41.5432
647	57.4064	70.1811
648	46.9397	8.2428
649	44.0469	53.6565
650	18.4364	61.6047
651	5.1377	27.7468
652	94.1064	30.9907
653	47.7729	51.1305
654	82.2116	20.3197
655	40.0707	80.806
656	7.4082	53.639
657	62.9446	39.0732
658	5.3609	63.4294
659	14.9198	83.4526
660	56.284	68.1056
661	30.3836	6.6115
662	99.3918	69.8676
663	11.8452	72.9958
664	76.4443	84.6468
665	60.6318	5.7906
666	79.0741	8.6213
667	22.5687	43.4484
668	52.2573	45.3372
669	45.0514	60.8832
670	44.2721	30.929
671	86.0167	74.1694
672	99.0031	74.0658
673	30.538	11.9443
674	62.1027	70.7901
675	60.9631	70.15
676	74.0089	16.3833
677	94.759	95.3016
678	20.7788	52.3005
679	21.1025	78.2987
680	66.0428	72.0766
681	15.7057	16.6963
682	17.3814	12.6931
683	7.5065	78.1124
684	0.2676	26.8764
685	45.0504	88.6415
686	59.3811	77.143
687	29.1259	2.9356
688	23.1476	80.7108
689	70.6956	27.1981
690	70.2988	6.3872
691	45.4031	71.2323
692	68.7385	57.6652
693	92.3911	7.707
694	78.7828	45.5198
695	62.5058	36.0124
696	66.1183	49.961
697	93.3668	56.6886
698	42.5139	36.7688
699	54.4562	25.5116
700	64.7635	10.2905
701	90.8411	57.3912
702	82.6631	72.2778
703	7.141	22.8404
704	16.5923	50.8825
705	30.7612	4.4038
706	74.8958	86.2928
707	56.9207	24.4551
708	28.8611	47.1765
709	12.4354	38.2979
710	68.8678	15.0085
711	69.9734	93.116
712	94.2676	85.7485
713	50.0472	55.2865
714	49.3795	91.3948
715	8.0442	74.0666
716	3.9861	41.9369
717	43.2029	32.1802
718	32.2322	41.6257
719	25.0368	72.0288
720	9.1327	27.1258
721	96.1911	7.7887
722	83.5959	37.2808
723	57.5199	50.2041
724	95.0786	90.1941
725	99.9572	17.9344
726	67.2282	80.4338
727	26.9511	98.1414
728	4.0232	95.4079
729	75.6269	6.8926
730	47.0501	46.5094
731	65.1509	28.2307
732	91.6073	84.4847
733	18.1489	32.7301
734	58.533	55.3091
735	63.4785	0.7969
736	49.1726	20.0671
737	9.1242	56.3807
738	34.7961	30.3909
739	33.3308	62.2718
740	67.0134	46.3927
741	85.7733	59.1691
742	32.9804	49.3361
743	69.3674	77.2613
744	28.8218	19.5422
745	94.5194	90.0443
746	81.3566	76.0482
747	55.0097	24.5127
748	45.4826	0.6378
749	31.4517	41.0036
750	32.3274	23.2998
751	97.0185	34.6424
752	40.4175	83.9574
753	51.4596	87.7199
754	98.8119	95.099
755	65.766	0.1462
756	54.2594	65.7304
757	41.3248	84.9006
758	18.7583	72.7215
759	36.1779	10.3949
760	75.6443	52.9814
761	62.5409	23.8168
762	75.9991	49.2029
763	20.3558	5.9895
764	54.922	99.6959
765	92.7673	71.1652
766	43.8116	9.3027
767	69.825	92.1274
768	12.1426	89.7287
769	97.3147	51.9759
770	60.8872	70.0847
771	23.9297	37.2492
772	15.8378	97.4555
773	55.0839	8.4902
774	55.2251	9.5577
775	9.3209	13.3514
776	99.2257	81.9963
777	91.293	7.483
778	46.1448	56.7821
779	11.7466	43.4983
780	83.2143	96.4218
781	49.8376	23.6772
782	71.6603	26.0991
783	50.8872	31.5009
784	27.3425	80.0817
785	83.4724	70.0726
786	98.0245	73.5353
787	24.3731	31.8058
788	55.1265	27.1956
789	38.3586	7.4687
790	92.1868	20.2713
791	50.8241	77.9937
792	87.9326	58.4708
793	86.4027	15.5411
794	27.6247	16.4375
795	79.0006	46.6055
796	41.4942	40.6513
797	93.4248	53.5925
798	50.7738	96.4635
799	82.0549	20.7636
800	28.2839	30.8308
801	29.8556	26.5008
802	58.6938	11.9914
803	99.8902	15.7615
804	48.964	68.6055
805	14.8595	82.6387
806	53.8581	69.6878
807	34.5124	4.033
808	55.1917	83.5925
809	54.343	32.7794
810	45.5345	9.1213
811	32.1777	24.8219
812	18.8652	35.5743
813	69.7498	51.346
814	57.1798	67.7183
815	23.3562	26.0167
816	77.5544	99.0677
817	4.3647	3.1082
818	74.4705	40.4392
819	70.5228	45.2201
820	81.1409	74.8078
821	38.6079	24.9853
822	66.3689	46.2043
823	82.0748	80.3897
824	98.0818	13.9793
825	49.5329	1.1957
826	3.702	83.0372
827	50.2291	98.2567
828	59.018	13.0715
829	86.97	82.3673
830	87.419	37.224
831	44.0306	63.0298
832	52.5951	64.4685
833	45.6928	58.2324
834	72.2444	25.8821
835	40.9979	81.2747
836	65.4781	2.18
837	15.4361	6.4472
838	46.9491	90.2496
839	96.9204	44.3431
840	33.8561	12.8792
841	69.2705	90.5078
842	64.9837	82.9356
843	85.1765	33.155
844	85.2341	4.2696
845	85.9342	46.0995
846	38.0009	16.7989
847	31.6661	57.3884
848	71.8717	82.1685
849	75.9402	39.4999
850	87.2383	2.9482
851	3.5899	68.3213
852	6.8421	17.2807
853	63.1161	21.4716
854	92.0929	18.7151
855	99.7426	27.9855
856	74.6766	88.3424
857	43.3971	3.4649
858	9.8443	61.9177
859	63.3748	24.5785
860	87.2579	29.5105
861	44.3679	41.1992
862	69.4001	55.0689
863	90.3424	6.0979
864	4.5991	27.9776
865	79.6143	13.7236
866	29.3368	19.9458
867	37.4841	88.4653
868	14.557	52.5814
869	53.1166	63.0754
870	56.5928	80.2168
871	79.2519	79.4846
872	16.9984	98.9404
873	7.8968	78.1916
874	87.084	35.9112
875	61.971	54.4518
876	24.083	48.4679
877	91.2829	91.2677
878	14.3118	50.2393
879	46.115	38.8381
880	25.3977	17.9816
881	25.5327	31.8878
882	0.9397	21.902
883	80.4633	89.5765
884	90.1209	77.8538
885	67.7611	5.8591
886	15.7976	99.1531
887	44.173	52.9432
888	34.5566	76.6842
889	58.7572	99.9606
890	63.8939	97.398
891	42.4309	10.0134
892	25.0098	65.6864
893	84.5304	26.6527
894	19.9217	81.6285
895	38.4693	91.7259
896	48.3208	5.5909
897	23.7206	99.6392
898	57.1923	21.9412
899	57.4812	84.6505
900	99.2692	79.7391
901	29.5231	35.4805
902	97.7944	83.9222
903	65.823	84.5221
904	27.448	17.61
905	56.5929	59.252
906	68.5799	80.621
907	74.4669	69.7627
908	4.9044	91.398
909	60.6406	2.8207
910	49.6727	70.0561
911	90.4155	94.7559
912	28.6194	56.3606
913	79.886	56.3109
914	60.7065	18.8234
915	35.2321	98.8006
916	63.6618	88.1626
917	62.0891	49.2227
918	67.7764	30.9053
919	72.0928	49.0436
920	65.9182	9.0257
921	83.8337	23.2623
922	62.8248	21.8809
923	90.3404	52.6449
924	64.6341	0.0683
925	30.8933	91.7896
926	44.0823	20.1464
927	57.9574	13.049
928	73.236	71.6938
929	9.0133	91.8781
930	29.511	84.4284
931	74.7481	32.3589
932	17.564	2.1913
933	13.216	58.6609
934	53.9408	91.7224
935	97.149	77.4366
936	53.0852	84.6481
937	91.3487	86.0669
938	83.0473	96.0559
939	25.697	37.3591
940	82.469	94.1923
941	48.1848	39.5596
942	80.6488	10.1032
943	74.6559	30.1765
944	33.8715	13.6452
945	11.517	15.7504
946	96.2893	94.8694
947	14.0757	79.1843
948	96.65	96.0662
949	86.0141	64.918
950	72.4217	17.4203
951	97.9942	96.8743
952	96.727	69.356
953	80.4588	92.8845
954	36.5775	78.6992
955	79.0682	22.3237
956	1.3919	58.895
957	53.6572	17.5352
958	45.4786	30.6823
959	67.2828	68.8498
960	67.2341	12.7348
961	58.456	72.8831
962	82.2417	94.8788
963	94.0292	94.8698
964	10.8346	39.1601
965	23.3822	99.4283
966	2.5025	96.5184
967	88.4235	3.2383
968	56.1407	60.2389
969	91.5256	92.1038
970	22.1367	96.7532
971	6.3217	22.0895
972	82.3855	56.555
973	90.9388	93.6688
974	30.219	14.0643
975	40.8296	74.5343
976	13.9777	23.7996
977	94.6262	98.238
978	30.4365	16.7887
979	49.2625	88.532
980	9.7192	8.8726
981	88.7259	70.8966
982	13.5664	63.9103
983	45.3644	88.6654
984	67.0486	44.663
985	74.314	26.5212
986	94.5974	24.9541
987	41.9127	6.7795
988	74.2269	25.6658
989	15.4523	10.8035
990	41.4885	0.1281
991	9.9022	38.5937
992	48.9347	73.2584
993	40.8116	96.9102
994	95.1522	88.4552
995	3.2716	49.3082
996	37.053	37.8713
997	44.3383	54.6024
998	95.0555	10.1429
999	85.545	47.9489
1000	9.9355	86.4051
1001	68.568	65.097
1002	54.4466	68.716
1003	97.7843	16.2657
1004	35.8674	7.3709
1005	39.814	84.5762
1006	18.9809	29.4909
1007	12.216	31.8717
1008	84.8033	95.1662
1009	45.4717	7.42
1010	66.2769	17.0105
1011	64.1704	37.5458
1012	59.7146	73.1985
1013	2.1357	54.7046
1014	78.6795	89.8124
1015	24.3569	9.3105
1016	12.5924	59.4031
1017	56.4578	61.3645
1018	6.861	48.2737
1019	76.5157	3.0993
1020	20.7157	94.2442
1021	21.5951	16.4997
1022	86.9695	88.9753
1023	32.856	15.7104
1024	14.7554	10.1258
1025	90.0531	20.555
1026	0.2836	18.9984
1027	85.8406	69.7197
1028	14.4688	72.2038
1029	12.9992	72.9974
1030	25.0654	26.5265
1031	17.4497	28.1523
1032	66.1058	23.7548
1033	2.578	4.9635
1034	1.486	57.177
1035	78.9985	83.9855
1036	23.7932	15.359
1037	32.3771	36.0829
1038	17.4246	42.7606
1039	5.2399	29.4549
1040	74.1718	66.202
1041	52.6086	60.0216
1042	74.5665	19.9675
1043	47.6246	2.5736
1044	77.8017	17.0832
1045	51.3238	29.1811
1046	10.9054	8.1936
1047	50.3839	84.3769
1048	94.5416	30.8353
1049	4.3365	39.7467
1050	78.3227	48.9097
1051	86.6981	66.104
1052	52.1451	9.1137
1053	45.8043	54.4126
1054	96.4026	18.4881
1055	6.0825	88.5493
1056	47.8982	36.9402
1057	40.1617	44.5775
1058	68.6097	26.3296
1059	49.0269	46.5058
1060	90.9701	22.6242
1061	7.3491	26.8562
1062	8.079	6.1639
1063	60.8297	75.2235
1064	6.5682	66.7468
1065	27.5016	8.5707
1066	63.3077	34.3791
1067	54.8356	54.1449
1068	32.5185	97.0706
1069	99.4628	58.9726
1070	53.0557	55.3602
1071	45.3715	84.0797
1072	60.5427	81.8405
1073	9.9178	41.8632
1074	70.1779	53.5514
1075	85.2793	86.6894
1076	65.0917	47.4824
1077	76.8963	88.1654
1078	72.084	47.6262
1079	21.5023	7.8955
1080	45.1555	90.2777
1081	22.8494	71.4306
1082	33.8932	50.2101
1083	45.3499	90.0455
1084	41.599	80.045
1085	9.5086	67.7535
1086	42.6764	62.0273
1087	66.5108	12.0282
1088	37.4301	75.7189
1089	15.2639	17.2879
1090	92.2985	98.4368
1091	6.7133	97.2165
1092	83.1772	80.8461
1093	9.323	12.6186
1094	9.6564	42.3375
1095	73.8796	98.828
1096	81.1769	43.5393
1097	55.6371	99.7269
1098	58.6465	62.7226
1099	56.1586	83.4108
1100	32.9646	25.7886
1101	12.2231	91.0804
1102	35.3598	91.4174
1103	66.5341	6.7012
1104	75.0284	38.8099
1105	86.8092	39.7355
1106	72.1061	32.6127
1107	96.8399	27.6201
1108	60.041	45.8157
1109	35.1646	87.3466
1110	57.7919	78.6551
1111	21.2739	62.3058
1112	65.6736	52.2562
1113	22.4245	41.9594
1114	10.8218	41.4442
1115	84.5373	14.82
1116	36.7561	58.7934
1117	76.2606	75.8377
1118	57.41	93.965
1119	80.7221	92.4928
1120	84.5155	56.2684
1121	97.4547	10.099
1122	81.8427	28.6093
1123	61.3573	53.5633
1124	64.2699	34.3869
1125	2.6254	41.089
1126	92.9084	38.3043
1127	82.9461	48.5585
1128	26.7448	60.8962
1129	18.0416	3.7466
1130	70.2699	27.5414
1131	30.8985	14.3853
1132	33.9825	60.8655
1133	0.6106	69.3661
1134	86.9863	3.8783
1135	56.6321	88.9574
1136	40.0784	33.1494
1137	14.1875	23.7579
1138	63.3172	74.575
1139	3.0657	92.0835
1140	74.6112	89.7031
1141	21.5133	2.0233
1142	41.9832	81.7386
1143	34.0896	30.3055
1144	37.0053	28.0347
1145	72.1596	49.1619
1146	77.6836	69.6183
1147	56.7594	9.8217
1148	8.4957	86.89
1149	5.2609	13.4386
1150	15.741	97.4219
1151	61.7838	44.3111
1152	67.3969	82.5823
1153	27.2103	26.942
1154	66.1939	41.6773
1155	48.5662	64.5555
1156	44.2044	18.7936
1157	27.3167	21.1391
1158	75.4943	82.3969
1159	11.3818	74.0945
1160	42.9914	75.9493
1161	28.3246	86.7189
1162	67.8486	82.1017
1163	48.6633	51.527
1164	66.7133	15.8972
1165	4.5417	31.1123
1166	39.5263	50.6795
1167	59.9325	13.565
1168	0.7687	85.1295
